Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
86514,IT,Male,29,Specialist,2018-03-30 08:03:05.556036,6,PhD,2,5400.0,58,28,28,12,25,4,26,2,1.11,False
86515,Operations,Male,36,Engineer,2015-11-02 08:03:05.556036,8,PhD,1,6600.0,33,6,24,5,100,15,74,2,4.53,False
86516,HR,Female,49,Specialist,2017-09-26 08:03:05.556036,6,Bachelor,4,6300.0,39,12,6,0,0,4,13,1,1.03,False
86517,Finance,Female,24,Analyst,2016-10-11 08:03:05.556036,7,High School,2,4800.0,48,38,18,2,75,17,42,1,2.19,False
86518,Operations,Female,47,Developer,2016-11-28 08:03:05.556036,7,Bachelor,1,5500.0,54,31,7,2,25,10,4,0,1.09,False
86519,Customer Support,Female,23,Consultant,2022-02-02 08:03:05.556036,2,Bachelor,3,7150.0,42,1,20,7,75,6,5,2,4.92,False
86520,Customer Support,Female,53,Specialist,2020-06-05 08:03:05.556036,4,Bachelor,5,6750.0,54,34,27,2,100,10,87,2,1.96,False
86521,Customer Support,Female,53,Technician,2020-11-04 08:03:05.556036,3,Bachelor,1,3850.0,35,47,8,9,50,16,0,0,1.15,False
86522,Sales,Male,40,Manager,2015-05-17 08:03:05.556036,9,Master,4,8400.0,31,22,16,12,25,9,36,2,2.16,False
86523,IT,Male,37,Manager,2019-03-07 08:03:05.556036,5,Bachelor,3,7800.0,54,27,22,13,100,19,54,1,3.59,False
86524,Operations,Male,31,Engineer,2020-08-25 08:03:05.556036,4,Bachelor,3,7800.0,38,25,11,7,0,7,63,0,2.71,False
86525,Sales,Male,50,Consultant,2022-11-11 08:03:05.556036,1,PhD,4,7700.0,33,34,17,8,100,19,41,2,4.06,False
86526,Engineering,Male,52,Analyst,2022-09-12 08:03:05.556036,1,Bachelor,4,5600.0,53,23,2,5,0,5,56,0,3.7,False
86527,Legal,Female,24,Developer,2016-03-22 08:03:05.556036,8,Bachelor,5,7500.0,31,30,10,12,75,11,88,0,2.41,False
86528,Marketing,Male,54,Engineer,2022-05-29 08:03:05.556036,2,High School,2,7200.0,40,8,10,4,25,1,5,0,4.18,False
86529,Legal,Other,22,Manager,2021-08-01 08:03:05.556036,3,Bachelor,5,9000.0,33,13,3,10,0,5,64,1,1.14,True
86530,Legal,Other,56,Analyst,2023-12-10 08:03:05.556036,0,Master,2,4800.0,38,21,25,12,75,6,47,0,3.96,False
86531,IT,Female,36,Analyst,2020-10-21 08:03:05.556036,3,Bachelor,5,6000.0,55,30,17,2,25,9,70,2,1.51,False
86532,Customer Support,Female,24,Technician,2022-09-07 08:03:05.556036,1,Bachelor,3,4550.0,38,10,20,3,75,5,90,2,1.58,False
86533,Engineering,Male,60,Manager,2017-02-21 08:03:05.556036,7,Bachelor,4,8400.0,36,24,13,1,75,11,2,1,4.75,True
86534,Finance,Male,35,Consultant,2021-11-24 08:03:05.556036,2,Bachelor,1,6050.0,36,41,16,9,0,12,56,2,1.02,False
86535,Finance,Female,31,Manager,2022-07-12 08:03:05.556036,2,High School,3,7800.0,38,19,6,12,0,11,90,2,4.24,False
86536,Sales,Male,38,Consultant,2019-09-24 08:03:05.556036,4,Bachelor,5,8250.0,48,19,25,8,0,6,4,2,3.9,False
86537,Customer Support,Male,24,Technician,2017-08-19 08:03:05.556036,7,High School,1,3850.0,52,40,11,6,25,11,99,0,3.37,False
86538,Marketing,Female,36,Engineer,2015-03-27 08:03:05.556036,9,PhD,3,7800.0,32,19,5,5,100,7,53,0,3.07,False
86539,Marketing,Female,51,Consultant,2023-02-16 08:03:05.556036,1,Master,3,7150.0,36,47,29,8,50,15,23,0,1.5,False
86540,Engineering,Female,31,Manager,2019-09-02 08:03:05.556036,5,Bachelor,3,7800.0,54,3,11,2,75,9,94,0,1.5,False
86541,Legal,Male,59,Engineer,2017-05-11 08:03:05.556036,7,Bachelor,2,7200.0,34,26,9,14,0,2,1,0,3.72,False
86542,Sales,Female,51,Manager,2021-02-15 08:03:05.556036,3,Bachelor,5,9000.0,58,43,13,7,0,19,13,1,3.56,False
86543,HR,Female,42,Consultant,2017-07-30 08:03:05.556036,7,High School,5,8250.0,42,20,6,1,50,13,84,1,3.28,True
86544,Engineering,Female,52,Manager,2015-07-07 08:03:05.556036,9,Bachelor,1,6600.0,52,10,5,13,0,15,87,2,3.85,False
86545,IT,Male,46,Manager,2023-12-24 08:03:05.556036,0,Bachelor,4,8400.0,54,38,15,9,50,15,43,0,2.5,True
86546,IT,Female,50,Manager,2019-01-31 08:03:05.556036,5,Bachelor,1,6600.0,45,19,18,1,100,6,86,1,2.25,True
86547,Engineering,Female,57,Analyst,2017-11-10 08:03:05.556036,6,Bachelor,3,5200.0,38,10,29,9,25,18,55,2,1.69,False
86548,Operations,Male,57,Manager,2019-02-25 08:03:05.556036,5,High School,3,7800.0,39,37,23,6,50,19,16,1,3.61,False
86549,Engineering,Male,53,Consultant,2019-04-20 08:03:05.556036,5,PhD,4,7700.0,32,37,19,4,50,18,13,2,1.11,False
86550,Finance,Female,29,Analyst,2022-12-20 08:03:05.556036,1,Master,2,4800.0,54,23,19,9,50,19,4,2,4.42,False
86551,Sales,Male,42,Manager,2017-05-08 08:03:05.556036,7,Master,3,7800.0,51,34,17,5,50,7,85,2,2.69,False
86552,Marketing,Male,47,Specialist,2014-09-07 08:03:05.556036,10,Bachelor,4,6300.0,40,25,14,7,75,17,5,1,3.58,False
86553,Customer Support,Male,34,Analyst,2022-03-02 08:03:05.556036,2,Master,5,6000.0,36,20,26,0,75,1,40,1,2.34,False
86554,HR,Female,40,Developer,2020-01-07 08:03:05.556036,4,Master,1,5500.0,59,2,27,7,0,13,47,2,4.19,False
86555,Engineering,Female,49,Manager,2024-02-19 08:03:05.556036,0,Master,3,7800.0,37,0,24,7,75,11,62,2,4.79,False
86556,Legal,Male,22,Technician,2024-03-04 08:03:05.556036,0,Bachelor,5,5250.0,34,27,0,5,100,4,53,0,3.3,False
86557,HR,Male,46,Analyst,2014-11-21 08:03:05.556036,9,Bachelor,1,4400.0,41,42,25,12,75,12,71,2,1.15,False
86558,Customer Support,Male,31,Analyst,2022-06-25 08:03:05.556036,2,High School,5,6000.0,31,16,14,0,75,1,44,2,2.16,False
86559,HR,Female,52,Technician,2018-05-27 08:03:05.556036,6,Bachelor,2,4200.0,44,48,6,10,50,5,11,0,1.58,False
86560,Operations,Male,47,Analyst,2021-10-03 08:03:05.556036,2,Master,2,4800.0,43,13,12,14,50,3,36,2,4.73,False
86561,Legal,Female,58,Engineer,2019-10-12 08:03:05.556036,4,Bachelor,4,8400.0,48,21,6,0,0,13,22,0,3.55,False
86562,Customer Support,Male,50,Developer,2016-07-04 08:03:05.556036,8,Bachelor,4,7000.0,54,6,7,0,25,12,19,2,1.55,False
86563,Customer Support,Male,34,Engineer,2019-09-13 08:03:05.556036,4,Master,3,7800.0,50,34,6,4,50,13,1,0,4.68,False
86564,IT,Male,32,Consultant,2017-04-22 08:03:05.556036,7,Master,4,7700.0,46,48,14,12,25,13,82,1,1.25,False
86565,Marketing,Male,60,Consultant,2019-03-16 08:03:05.556036,5,Bachelor,2,6600.0,35,1,14,1,75,15,72,2,3.48,False
86566,HR,Male,36,Developer,2018-03-21 08:03:05.556036,6,Bachelor,2,6000.0,37,40,27,9,50,16,94,2,1.54,False
86567,Engineering,Female,48,Specialist,2020-12-17 08:03:05.556036,3,Bachelor,3,5850.0,59,26,28,7,0,7,70,1,1.5,False
86568,Sales,Male,54,Manager,2022-02-13 08:03:05.556036,2,Master,3,7800.0,34,36,14,10,75,5,39,2,4.61,False
86569,Marketing,Male,26,Technician,2016-02-27 08:03:05.556036,8,PhD,5,5250.0,40,49,2,8,75,2,19,0,3.22,True
86570,Legal,Other,48,Developer,2019-02-15 08:03:05.556036,5,Bachelor,3,6500.0,56,2,20,5,100,4,34,2,1.59,False
86571,Legal,Male,31,Specialist,2015-12-06 08:03:05.556036,8,Master,3,5850.0,49,5,17,14,25,15,9,0,3.0,False
86572,Customer Support,Female,22,Engineer,2023-02-23 08:03:05.556036,1,Bachelor,2,7200.0,56,16,3,8,50,17,67,1,3.15,False
86573,HR,Male,31,Technician,2021-12-26 08:03:05.556036,2,Master,1,3850.0,60,40,2,10,25,19,50,1,2.19,False
86574,Marketing,Male,40,Specialist,2015-01-15 08:03:05.556036,9,High School,1,4950.0,55,14,13,3,75,13,54,1,2.0,False
86575,Sales,Female,54,Specialist,2023-06-03 08:03:05.556036,1,Master,2,5400.0,49,9,19,12,50,8,94,1,3.19,True
86576,Finance,Female,32,Technician,2019-11-13 08:03:05.556036,4,High School,2,4200.0,52,11,18,6,25,2,40,2,4.65,False
86577,IT,Male,45,Consultant,2018-09-18 08:03:05.556036,5,Bachelor,4,7700.0,49,31,25,9,50,9,95,2,3.36,False
86578,Operations,Other,31,Specialist,2015-03-13 08:03:05.556036,9,High School,3,5850.0,47,14,17,2,0,17,25,0,1.07,True
86579,Sales,Female,51,Engineer,2018-10-15 08:03:05.556036,5,High School,2,7200.0,37,26,6,1,25,7,20,2,4.99,False
86580,Finance,Female,49,Developer,2023-12-21 08:03:05.556036,0,Bachelor,2,6000.0,60,10,14,12,0,8,9,0,2.92,False
86581,Customer Support,Female,44,Technician,2016-11-05 08:03:05.556036,7,Bachelor,3,4550.0,39,2,2,8,50,18,95,2,2.12,False
86582,Legal,Female,28,Technician,2015-11-09 08:03:05.556036,8,High School,2,4200.0,56,14,25,6,100,17,46,0,4.66,False
86583,Marketing,Other,22,Technician,2018-07-17 08:03:05.556036,6,Bachelor,3,4550.0,36,44,21,1,100,3,90,1,2.27,False
86584,Legal,Male,49,Manager,2021-11-10 08:03:05.556036,2,Bachelor,2,7200.0,50,5,11,7,100,6,52,1,4.3,False
86585,Customer Support,Female,57,Technician,2015-10-31 08:03:05.556036,8,Bachelor,3,4550.0,47,5,24,11,100,3,36,2,4.85,False
86586,Finance,Male,52,Technician,2020-08-05 08:03:05.556036,4,High School,4,4900.0,57,8,8,4,75,11,37,1,3.2,False
86587,Engineering,Male,43,Technician,2020-10-03 08:03:05.556036,3,High School,3,4550.0,51,12,26,5,100,3,51,0,1.56,False
86588,Finance,Male,48,Specialist,2022-08-01 08:03:05.556036,2,High School,5,6750.0,39,47,21,9,0,16,80,2,1.83,False
86589,Legal,Female,30,Consultant,2018-12-07 08:03:05.556036,5,High School,5,8250.0,32,12,28,1,75,13,98,1,2.38,False
86590,Marketing,Female,51,Manager,2019-11-10 08:03:05.556036,4,Master,4,8400.0,44,31,0,4,25,5,70,0,4.75,False
86591,HR,Female,47,Technician,2019-07-04 08:03:05.556036,5,High School,5,5250.0,37,47,2,12,100,16,46,0,2.82,False
86592,Legal,Male,36,Developer,2020-04-29 08:03:05.556036,4,Bachelor,1,5500.0,35,27,16,3,50,9,76,2,1.75,False
86593,Sales,Male,39,Technician,2021-05-07 08:03:05.556036,3,High School,4,4900.0,32,13,13,6,0,6,10,0,2.37,False
86594,IT,Female,51,Engineer,2020-12-13 08:03:05.556036,3,High School,1,6600.0,36,38,19,11,100,5,20,1,1.73,True
86595,Customer Support,Female,26,Manager,2023-09-07 08:03:05.556036,0,Master,1,6600.0,34,10,8,5,0,8,47,2,2.73,False
86596,Finance,Female,36,Technician,2019-12-25 08:03:05.556036,4,Master,3,4550.0,45,23,28,13,0,19,3,2,1.64,False
86597,Marketing,Female,46,Engineer,2024-02-24 08:03:05.556036,0,Master,5,9000.0,52,24,2,7,75,17,12,1,4.07,False
86598,IT,Male,55,Consultant,2022-12-26 08:03:05.556036,1,High School,4,7700.0,54,47,19,10,75,8,48,0,2.69,False
86599,IT,Female,42,Consultant,2020-10-16 08:03:05.556036,3,Bachelor,1,6050.0,40,41,23,10,50,18,4,0,3.27,False
86600,Customer Support,Male,26,Consultant,2014-10-26 08:03:05.556036,9,PhD,4,7700.0,38,28,11,14,0,1,18,1,1.28,False
86601,Customer Support,Male,33,Engineer,2015-07-29 08:03:05.556036,9,Bachelor,5,9000.0,45,18,13,10,50,2,85,0,1.48,False
86602,Customer Support,Female,53,Consultant,2021-03-30 08:03:05.556036,3,Bachelor,5,8250.0,46,12,16,3,0,11,13,2,2.24,False
86603,Legal,Female,42,Developer,2023-08-27 08:03:05.556036,1,Bachelor,5,7500.0,55,1,9,5,0,9,85,2,1.4,False
86604,Engineering,Male,56,Specialist,2014-10-23 08:03:05.556036,9,Bachelor,2,5400.0,59,13,9,12,75,13,38,2,2.42,True
86605,Customer Support,Other,40,Technician,2022-06-29 08:03:05.556036,2,High School,4,4900.0,48,1,22,0,75,9,97,2,2.36,False
86606,Finance,Female,25,Technician,2023-09-18 08:03:05.556036,0,Master,4,4900.0,60,4,16,6,50,18,84,2,2.4,False
86607,Marketing,Female,52,Manager,2015-12-18 08:03:05.556036,8,Bachelor,3,7800.0,35,35,28,11,100,2,54,0,1.43,False
86608,Customer Support,Female,37,Manager,2014-10-17 08:03:05.556036,9,High School,1,6600.0,39,30,5,8,0,19,55,2,4.97,False
86609,Sales,Male,38,Consultant,2019-02-23 08:03:05.556036,5,PhD,4,7700.0,43,11,9,3,75,2,41,2,1.72,False
86610,Sales,Female,23,Manager,2014-10-22 08:03:05.556036,9,Master,2,7200.0,57,3,23,1,0,10,25,2,2.6,False
86611,Sales,Female,55,Analyst,2015-05-26 08:03:05.556036,9,Bachelor,2,4800.0,30,10,10,1,100,16,58,2,4.77,False
86612,Legal,Female,50,Developer,2018-04-25 08:03:05.556036,6,High School,2,6000.0,56,31,19,11,50,6,6,0,2.77,False
86613,HR,Female,35,Technician,2014-11-21 08:03:05.556036,9,Bachelor,3,4550.0,32,35,7,2,0,16,40,2,3.51,False
86614,Marketing,Male,39,Consultant,2022-04-14 08:03:05.556036,2,Bachelor,4,7700.0,36,2,13,10,75,10,77,2,4.28,False
86615,Marketing,Female,37,Developer,2022-11-07 08:03:05.556036,1,Bachelor,3,6500.0,51,8,16,14,0,19,60,0,4.8,False
86616,Marketing,Female,27,Manager,2023-04-19 08:03:05.556036,1,High School,3,7800.0,50,5,26,0,100,16,4,0,4.71,False
86617,IT,Female,24,Engineer,2024-02-07 08:03:05.556036,0,Master,2,7200.0,39,12,15,8,100,8,77,0,1.86,False
86618,Finance,Male,55,Analyst,2015-04-25 08:03:05.556036,9,Master,3,5200.0,38,33,11,10,75,13,61,2,2.79,False
86619,Sales,Male,35,Consultant,2023-08-27 08:03:05.556036,1,High School,4,7700.0,36,6,5,13,100,8,73,2,1.51,False
86620,Engineering,Male,33,Engineer,2015-06-10 08:03:05.556036,9,Master,2,7200.0,49,13,13,7,0,12,29,1,3.68,False
86621,Finance,Female,43,Analyst,2022-04-14 08:03:05.556036,2,Bachelor,5,6000.0,57,42,3,6,25,7,55,2,4.93,False
86622,Operations,Male,39,Technician,2019-04-05 08:03:05.556036,5,Bachelor,1,3850.0,54,41,13,3,0,17,91,1,4.08,False
86623,IT,Female,26,Specialist,2022-03-01 08:03:05.556036,2,Bachelor,2,5400.0,43,17,24,14,50,10,73,1,4.66,False
86624,Finance,Female,53,Analyst,2021-02-21 08:03:05.556036,3,Master,5,6000.0,31,18,8,0,0,9,41,0,2.63,True
86625,HR,Female,48,Consultant,2017-05-10 08:03:05.556036,7,PhD,4,7700.0,47,48,18,11,100,14,8,0,3.87,False
86626,Customer Support,Female,55,Analyst,2018-09-25 08:03:05.556036,5,Bachelor,5,6000.0,36,34,5,14,50,12,4,1,3.4,False
86627,Customer Support,Male,28,Consultant,2021-04-01 08:03:05.556036,3,Master,5,8250.0,51,21,13,13,25,7,2,2,1.19,False
86628,Legal,Male,44,Consultant,2020-08-04 08:03:05.556036,4,High School,3,7150.0,60,28,4,11,100,15,83,1,3.93,False
86629,Customer Support,Other,26,Consultant,2022-04-29 08:03:05.556036,2,High School,5,8250.0,47,38,0,0,75,3,31,0,4.07,False
86630,Engineering,Female,33,Developer,2022-08-08 08:03:05.556036,2,Bachelor,3,6500.0,35,37,15,2,0,19,79,0,1.71,True
86631,HR,Male,36,Engineer,2021-08-29 08:03:05.556036,3,High School,2,7200.0,33,36,24,10,75,15,37,0,2.34,False
86632,Customer Support,Female,30,Specialist,2021-05-25 08:03:05.556036,3,High School,3,5850.0,33,34,20,5,75,10,98,1,4.24,False
86633,HR,Other,60,Consultant,2020-03-07 08:03:05.556036,4,High School,1,6050.0,57,41,18,3,25,1,40,0,4.01,False
86634,HR,Male,47,Consultant,2016-09-08 08:03:05.556036,7,High School,1,6050.0,50,13,14,10,0,4,66,0,4.01,False
86635,HR,Female,28,Engineer,2024-04-21 08:03:05.556036,0,Bachelor,3,7800.0,50,28,13,0,25,18,41,1,3.49,False
86636,Sales,Female,40,Technician,2017-07-26 08:03:05.556036,7,High School,3,4550.0,34,24,5,4,25,7,90,0,4.2,False
86637,Operations,Male,57,Manager,2022-09-22 08:03:05.556036,1,Master,4,8400.0,59,0,16,8,25,6,71,2,2.92,False
86638,Finance,Male,56,Consultant,2014-11-29 08:03:05.556036,9,Bachelor,4,7700.0,44,19,15,11,75,1,96,2,1.15,False
86639,Marketing,Male,34,Engineer,2015-06-09 08:03:05.556036,9,High School,3,7800.0,43,41,20,10,0,18,78,1,1.66,False
86640,Marketing,Male,53,Specialist,2021-05-07 08:03:05.556036,3,High School,1,4950.0,32,16,12,7,75,4,21,1,3.26,True
86641,Operations,Male,58,Developer,2022-03-20 08:03:05.556036,2,Bachelor,3,6500.0,57,6,3,5,0,9,76,1,1.99,False
86642,IT,Male,24,Manager,2022-09-12 08:03:05.556036,1,High School,5,9000.0,45,21,13,13,25,17,44,1,4.56,False
86643,Marketing,Male,24,Technician,2023-01-20 08:03:05.556036,1,Master,3,4550.0,42,9,8,7,100,15,13,2,3.93,False
86644,IT,Female,32,Specialist,2015-07-15 08:03:05.556036,9,High School,1,4950.0,51,44,28,5,25,7,8,1,2.89,False
86645,Legal,Female,57,Developer,2023-06-28 08:03:05.556036,1,Master,3,6500.0,60,11,25,14,0,16,42,1,2.46,False
86646,Legal,Female,56,Manager,2016-08-10 08:03:05.556036,8,Bachelor,4,8400.0,48,7,3,6,25,7,77,2,3.03,False
86647,Legal,Male,48,Consultant,2017-05-12 08:03:05.556036,7,Bachelor,4,7700.0,31,1,29,5,100,14,79,1,4.01,False
86648,Marketing,Male,32,Developer,2023-08-04 08:03:05.556036,1,PhD,3,6500.0,38,42,27,5,50,6,47,1,4.4,True
86649,Operations,Female,39,Manager,2020-05-05 08:03:05.556036,4,High School,1,6600.0,46,47,0,10,100,15,45,1,1.7,False
86650,Legal,Female,33,Manager,2017-04-18 08:03:05.556036,7,High School,4,8400.0,30,14,4,1,75,19,48,2,2.13,False
86651,Legal,Female,59,Engineer,2019-05-22 08:03:05.556036,5,Bachelor,4,8400.0,32,33,19,4,0,18,68,1,2.02,False
86652,Finance,Female,53,Engineer,2015-10-13 08:03:05.556036,8,Master,2,7200.0,32,23,18,14,0,7,67,0,3.38,False
86653,IT,Male,29,Analyst,2023-04-08 08:03:05.556036,1,Bachelor,3,5200.0,47,40,20,10,50,14,61,2,2.27,False
86654,IT,Female,34,Specialist,2018-03-02 08:03:05.556036,6,Bachelor,1,4950.0,53,37,29,11,25,8,20,1,1.51,False
86655,Sales,Female,56,Engineer,2017-01-19 08:03:05.556036,7,Master,2,7200.0,32,26,12,2,50,10,0,2,3.03,False
86656,Operations,Male,43,Consultant,2017-12-22 08:03:05.556036,6,High School,3,7150.0,55,25,14,11,25,14,97,2,4.77,False
86657,Marketing,Male,52,Engineer,2015-12-14 08:03:05.556036,8,Master,1,6600.0,34,37,4,5,75,17,92,0,2.1,False
86658,IT,Female,31,Analyst,2021-08-07 08:03:05.556036,3,Master,3,5200.0,39,49,3,14,25,11,98,2,2.18,False
86659,Finance,Female,24,Engineer,2020-02-18 08:03:05.556036,4,High School,2,7200.0,59,32,22,4,0,18,58,0,2.03,False
86660,Legal,Male,39,Specialist,2017-05-25 08:03:05.556036,7,High School,2,5400.0,51,34,10,6,75,2,64,2,4.03,False
86661,Engineering,Female,38,Engineer,2023-07-28 08:03:05.556036,1,Bachelor,3,7800.0,51,10,16,13,25,14,41,1,4.79,False
86662,Sales,Male,32,Engineer,2022-02-03 08:03:05.556036,2,Bachelor,4,8400.0,37,13,16,8,25,5,60,1,4.96,False
86663,IT,Female,52,Specialist,2021-07-18 08:03:05.556036,3,Bachelor,2,5400.0,32,23,28,3,50,13,3,1,3.84,False
86664,Sales,Male,54,Developer,2024-07-02 08:03:05.556036,0,High School,2,6000.0,32,20,12,3,25,10,70,1,2.93,False
86665,Customer Support,Female,59,Manager,2016-06-25 08:03:05.556036,8,Bachelor,1,6600.0,53,22,28,5,50,2,58,0,4.51,False
86666,Customer Support,Male,40,Engineer,2016-10-19 08:03:05.556036,7,High School,3,7800.0,41,47,13,14,25,16,31,0,4.3,False
86667,Operations,Female,29,Technician,2022-03-31 08:03:05.556036,2,Bachelor,3,4550.0,56,2,29,2,50,6,8,0,4.81,False
86668,Customer Support,Female,44,Technician,2023-08-02 08:03:05.556036,1,Bachelor,3,4550.0,58,8,16,13,100,15,90,0,2.0,True
86669,Customer Support,Female,34,Manager,2021-09-13 08:03:05.556036,2,High School,1,6600.0,50,35,7,9,100,13,73,0,3.18,False
86670,HR,Male,43,Manager,2023-06-12 08:03:05.556036,1,Bachelor,4,8400.0,57,40,24,8,0,6,55,0,3.57,False
86671,Engineering,Female,30,Analyst,2019-08-26 08:03:05.556036,5,Bachelor,4,5600.0,59,2,13,10,75,17,85,0,4.29,False
86672,Sales,Female,28,Consultant,2015-07-12 08:03:05.556036,9,Bachelor,5,8250.0,52,37,0,10,75,16,27,2,1.89,False
86673,Marketing,Female,36,Manager,2022-01-12 08:03:05.556036,2,High School,2,7200.0,30,3,1,14,100,3,60,1,1.32,False
86674,Sales,Female,32,Specialist,2017-07-22 08:03:05.556036,7,High School,4,6300.0,30,15,6,11,100,11,27,2,2.34,False
86675,Legal,Male,48,Analyst,2023-06-03 08:03:05.556036,1,Bachelor,2,4800.0,33,44,12,13,100,5,51,1,4.63,False
86676,Legal,Male,60,Analyst,2020-10-01 08:03:05.556036,3,Master,1,4400.0,51,17,8,7,25,12,91,2,2.16,False
86677,HR,Female,54,Specialist,2019-06-01 08:03:05.556036,5,Bachelor,5,6750.0,43,16,29,14,50,11,71,2,3.49,False
86678,Finance,Female,51,Technician,2016-05-18 08:03:05.556036,8,Bachelor,5,5250.0,40,23,22,14,0,4,17,0,1.89,False
86679,IT,Male,42,Developer,2020-12-24 08:03:05.556036,3,Bachelor,5,7500.0,52,21,15,2,25,12,6,2,3.77,False
86680,Finance,Male,26,Consultant,2019-06-11 08:03:05.556036,5,Bachelor,3,7150.0,58,29,29,11,75,15,73,0,1.56,False
86681,HR,Male,47,Analyst,2016-09-22 08:03:05.556036,7,Master,3,5200.0,35,16,3,2,50,4,46,2,2.79,False
86682,Engineering,Male,47,Developer,2022-08-28 08:03:05.556036,2,High School,3,6500.0,42,23,22,9,25,17,92,2,3.08,False
86683,Finance,Female,23,Specialist,2024-07-30 08:03:05.556036,0,PhD,2,5400.0,39,13,26,10,50,19,62,2,2.11,False
86684,HR,Male,44,Specialist,2019-05-11 08:03:05.556036,5,High School,4,6300.0,48,45,2,2,100,8,71,0,4.22,False
86685,HR,Male,44,Engineer,2015-10-16 08:03:05.556036,8,Bachelor,1,6600.0,52,42,4,6,50,13,44,1,1.7,False
86686,Customer Support,Female,30,Specialist,2023-04-18 08:03:05.556036,1,High School,5,6750.0,54,49,0,2,75,18,22,0,3.73,False
86687,IT,Male,52,Manager,2022-08-30 08:03:05.556036,2,Bachelor,4,8400.0,57,45,4,14,25,10,85,1,3.3,False
86688,Marketing,Female,30,Engineer,2023-01-19 08:03:05.556036,1,Bachelor,5,9000.0,43,44,7,7,75,9,82,1,2.72,False
86689,Sales,Male,58,Consultant,2023-10-25 08:03:05.556036,0,Bachelor,4,7700.0,50,9,13,9,100,1,60,2,1.12,False
86690,Marketing,Female,47,Specialist,2022-04-27 08:03:05.556036,2,High School,1,4950.0,59,17,2,6,100,18,88,2,1.28,False
86691,Finance,Female,28,Engineer,2017-04-09 08:03:05.556036,7,Bachelor,5,9000.0,58,12,0,11,100,14,78,2,4.56,False
86692,HR,Female,22,Engineer,2018-06-10 08:03:05.556036,6,High School,3,7800.0,52,22,1,13,0,4,10,2,4.49,False
86693,Finance,Female,49,Developer,2020-02-10 08:03:05.556036,4,Master,3,6500.0,31,3,2,2,25,1,2,0,2.15,False
86694,HR,Female,25,Engineer,2020-12-23 08:03:05.556036,3,High School,2,7200.0,52,20,8,12,50,12,93,2,3.35,False
86695,Customer Support,Female,32,Developer,2021-04-16 08:03:05.556036,3,Bachelor,1,5500.0,34,37,3,10,100,19,85,0,2.37,False
86696,Customer Support,Female,30,Developer,2018-05-20 08:03:05.556036,6,High School,5,7500.0,50,41,20,8,0,8,96,2,4.65,False
86697,Finance,Female,36,Manager,2017-11-28 08:03:05.556036,6,Master,4,8400.0,37,5,20,8,25,16,72,0,2.37,False
86698,Marketing,Female,37,Technician,2016-12-09 08:03:05.556036,7,Bachelor,5,5250.0,55,3,13,1,50,4,57,2,2.54,False
86699,Sales,Female,59,Technician,2021-01-05 08:03:05.556036,3,Bachelor,2,4200.0,31,0,19,6,100,16,37,1,4.59,False
86700,Sales,Male,40,Technician,2020-11-06 08:03:05.556036,3,PhD,1,3850.0,34,30,14,6,50,1,40,2,1.04,False
86701,Engineering,Male,28,Specialist,2022-05-23 08:03:05.556036,2,High School,4,6300.0,31,5,10,7,50,13,2,0,1.05,True
86702,Finance,Female,36,Analyst,2023-04-20 08:03:05.556036,1,Master,3,5200.0,38,19,16,6,25,3,50,1,3.12,False
86703,Finance,Female,53,Specialist,2016-07-22 08:03:05.556036,8,Bachelor,5,6750.0,50,6,25,5,75,1,36,0,1.13,True
86704,IT,Female,40,Developer,2016-12-13 08:03:05.556036,7,Bachelor,2,6000.0,44,7,0,9,25,4,29,0,2.61,True
86705,Sales,Female,50,Specialist,2020-08-09 08:03:05.556036,4,Bachelor,2,5400.0,56,33,12,5,50,1,29,1,2.81,False
86706,Legal,Male,43,Analyst,2015-10-22 08:03:05.556036,8,High School,4,5600.0,45,20,19,7,100,11,4,1,2.16,False
86707,Marketing,Female,57,Engineer,2019-02-27 08:03:05.556036,5,Bachelor,4,8400.0,53,1,3,11,50,4,42,1,3.19,False
86708,Customer Support,Male,57,Consultant,2015-09-09 08:03:05.556036,8,Master,5,8250.0,35,42,26,13,75,7,6,1,3.46,False
86709,Sales,Female,46,Manager,2021-02-22 08:03:05.556036,3,Bachelor,5,9000.0,36,39,6,7,75,10,51,0,4.31,False
86710,Engineering,Male,29,Specialist,2024-05-26 08:03:05.556036,0,High School,1,4950.0,30,35,16,1,50,14,91,0,1.54,False
